20020101,20111231,06278,BEXLEY,.02000
20120101,99991231,06278,BEXLEY,.02500
20240701,99991231,06908,BLANCHESTER,.01000
20020101,99991231,07062,BLOOMDALE,.01000
20120101,99991231,07202,BLOOMINGDALE,.01000
20190101,99991231,07286,BLOOMVILLE,.01000
20020101,20061231,07300,BLUE ASH,.01000
20070101,99991231,07300,BLUE ASH,.01250
20020101,20051231,07426,BLUFFTON,.01000
20060101,20241231,07426,BLUFFTON,.01250
20250101,99991231,07426,BLUFFTON,.01650
20020101,99991231,07594,BOLIVAR,.01000
20020101,20041231,07790,BOSTON HEIGHTS,.01500
20050101,99991231,07790,BOSTON HEIGHTS,.02000
20020101,99991231,07832,BOTKINS,.01500
20020101,99991231,07916,BOWERSTON,.01000
20020101,20101231,07972,BOWLING GREEN,.01920
20110101,20251231,07972,BOWLING GREEN,.02000
20260101,99991231,07972,BOWLING GREEN,.02150
20020101,99991231,08084,BRADFORD,.01000
20020101,99991231,08112,BRADNER,.01000
20020101,20170714,08168,BRADY LAKE,.01000
20020101,20190531,08336,BRATENAHL,.01500
20190601,99991231,08336,BRATENAHL,.02000
20020101,99991231,08364,BRECKSVILLE,.02000
20020101,99991231,08392,BREMEN,.01000
20020101,20101231,08504,BREWSTER,.01330
20110101,20161231,08504,BREWSTER,.01000
20170101,20191231,08504,BREWSTER,.01500
20200101,99991231,08504,BREWSTER,.02000
20020101,20071231,08532,BRICE,.01000
20080101,99991231,08532,BRICE,.02000
20190801,99991231,08560,BRIDGEPORT,.01000
20020101,99991231,09064,BROADVIEW HEIGHTS,.02000
20020101,99991231,09288,BROOK PARK,.02000
20020101,20090531,09246,BROOKLYN,.02000
20090601,99991231,09246,BROOKLYN,.02500
20020101,20180630,09274,BROOKLYN HEIGHTS,.02000
20180701,99991231,09274,BROOKLYN HEIGHTS,.02500
20020101,20151231,09358,BROOKVILLE,.01750
20160101,99991231,09358,BROOKVILLE,.02000
20020101,20091231,09680,BRUNSWICK,.01350
20100101,20171231,09680,BRUNSWICK,.01850
20180101,99991231,09680,BRUNSWICK,.02000
20020101,20051231,09792,BRYAN,.01500
20060101,99991231,09792,BRYAN,.01800
20130701,99991231,09974,BUCKLAND,.01000
20020101,20131231,10030,BUCYRUS,.01500
20140101,20230630,10030,BUCYRUS,.02000
20230701,99991231,10030,BUCYRUS,.02250
20220701,99991231,10254,BURBANK,.01000
20020101,99991231,10436,BURTON,.01000
20020101,99991231,10632,BUTLER,.01000
20020101,99991231,10716,BYESVILLE,.01000
20020101,99991231,10800,CADIZ,.01000
20060401,20070630,10884,CAIRO,.01000
20070701,99991231,10884,CAIRO,.00500
20120101,20131231,10940,CALDWELL,.01000
20140101,20171231,10940,CALDWELL,.00000
20180101,99991231,10940,CALDWELL,.01000
20020101,20021231,10996,CAMBRIDGE,.01200
20030101,20091231,10996,CAMBRIDGE,.01500
20100101,99991231,10996,CAMBRIDGE,.02000
20140101,99991231,11024,CAMDEN,.01000
20020101,99991231,11066,CAMPBELL,.02500
20020101,20031231,11304,CANAL FULTON,.01000
20040101,20071231,11304,CANAL FULTON,.01100
20080101,20191231,11304,CANAL FULTON,.01500
20200101,99991231,11304,CANAL FULTON,.02000
20020101,99991231,11332,CANAL WINCHESTER,.02000
20020101,99991231,11360,CANFIELD,.01000
20020101,20180630,12000,CANTON,.02000
20180701,99991231,12000,CANTON,.02500
20020101,99991231,12084,CARDINGTON,.01000
20020101,99991231,12112,CAREY,.01500
20020101,99991231,12168,CARLISLE,.01500
20020101,99991231,12252,CARROLL,.00750
20020101,99991231,12280,CARROLLTON,.01000
20020101,20021231,12504,CASTINE,.01000
20030101,99991231,12504,CASTINE,.00000
20020101,99991231,12560,CATAWBA,.01000
20040101,99991231,12700,CECIL,.01000
20020101,20150630,12784,CEDARVILLE,.01000
20150701,99991231,12784,CEDARVILLE,.01250
20020101,20101231,12868,CELINA,.01000
20110101,99991231,12868,CELINA,.01500
20020101,99991231,13036,CENTERBURG,.01000
20020101,20161231,13190,CENTERVILLE,.01750
20170101,99991231,13190,CENTERVILLE,.02250
20020101,20161231,13358,CHAGRIN FALLS,.01500
20170101,99991231,13358,CHAGRIN FALLS,.01850
20020101,20041231,13554,CHARDON,.01000
20050101,99991231,13554,CHARDON,.02000
20180701,99991231,14114,CHESTERVILLE,.01000
20020101,99991231,14128,CHEVIOT,.02000
20221001,99991231,14156,CHICKASAW,.01000
20020101,20151231,14184,CHILLICOTHE,.01600
20160101,20251231,14184,CHILLICOTHE,.02000
20260101,99991231,14184,CHILLICOTHE,.01800
20020101,20201001,15000,CINCINNATI,.02100
20201001,99991231,15000,CINCINNATI,.01800
20020101,20141231,15070,CIRCLEVILLE,.01500
20150101,20191231,15070,CIRCLEVILLE,.02000
20200101,20241231,15070,CIRCLEVILLE,.02500
20250101,20251231,15070,CIRCLEVILLE,.02000
20260101,99991231,15070,CIRCLEVILLE,.02500
20160701,99991231,15406,CLARKSVILLE,.01000
20020101,99991231,15588,CLAY CENTER,.01500
20040101,20251231,15644,CLAYTON,.01500
20260101,99991231,15644,CLAYTON,.02500
20020101,20161231,16000,CLEVELAND,.02000
20170101,99991231,16000,CLEVELAND,.02500
20020101,20151231,16014,CLEVELAND HEIGHTS,.02000
20160101,99991231,16014,CLEVELAND HEIGHTS,.02250
20120101,99991231,16182,CLINTON,.01000
20020101,99991231,16308,CLYDE,.01500
20020101,99991231,16378,COAL GROVE,.01000
20020101,20241231,16532,COLDWATER,.01000
20250101,99991231,16532,COLDWATER,.01500
20240701,20250912,16700,COLLEGE CORNER,.01000
20250913,99991231,16700,COLLEGE CORNER,.00000
20020101,99991231,17036,COLUMBIANA,.01000
20020101,20090930,18000,COLUMBUS,.02000
20091001,99991231,18000,COLUMBUS,.02500
20020101,20031231,18014,COLUMBUS GROVE,.01000
20040101,99991231,18014,COLUMBUS GROVE,.01250
20090101,20151231,18070,COMMERCIAL POINT,.01000
20160101,99991231,18070,COMMERCIAL POINT,.00750
20150101,20181231,18266,CONESVILLE,.01000
20190101,99991231,18266,CONESVILLE,.00500
20020101,20051231,18350,CONNEAUT,.01650
20060101,20121231,18350,CONNEAUT,.01800
20130101,99991231,18350,CONNEAUT,.01650
20120101,99991231,18504,CONTINENTAL,.01000
20020101,99991231,18546,CONVOY,.01000
20020101,20041231,18840,CORWIN,.01000
20050101,99991231,18840,CORWIN,.00500
20020101,20050531,18868,COSHOCTON,.01000
20050601,20150630,18868,COSHOCTON,.01500
20150701,99991231,18868,COSHOCTON,.02000
20020101,99991231,19050,COVINGTON,.01500
20020101,99991231,19330,CRESTLINE,.02000
20020101,20061120,19344,CRESTON,.01000
20061121,20080203,19344,CRESTON,.00000
20080204,99991231,19344,CRESTON,.01000
20040401,20210630,19400,CRIDERSVILLE,.01000
20210701,99991231,19400,CRIDERSVILLE,.01500
20020101,99991231,19456,CROOKSVILLE,.01500
20020101,99991231,19778,CUYAHOGA FALLS,.02000
20020101,20021231,19806,CUYAHOGA HEIGHTS,.01500
20030101,20161231,19806,CUYAHOGA HEIGHTS,.02000
20170101,99991231,19806,CUYAHOGA HEIGHTS,.02500
20020101,99991231,19820,CYGNET,.01000
20020101,20231231,19974,DALTON,.01000
20240101,99991231,19974,DALTON,.01500
20020101,20151231,20114,DANVILLE,.01000
20160101,99991231,20114,DANVILLE,.01500
20161001,99991231,20212,DARBYVILLE,.01000
20020101,20161231,21000,DAYTON,.02250
20170101,99991231,21000,DAYTON,.02500
20020101,20251231,21378,DE GRAFF,.01000
20260101,99991231,21378,DE GRAFF,.01750
20020101,99991231,21266,DEER PARK,.01500
20020101,20050531,21308,DEFIANCE,.01300
20050601,20131231,21308,DEFIANCE,.01500
20140101,99991231,21308,DEFIANCE,.01800
20020101,20081231,21434,DELAWARE,.01400
20090101,20101231,21434,DELAWARE,.01550
20110101,99991231,21434,DELAWARE,.01850
20010101,99991231,21560,DELLROY,.00000
20020101,20140630,21602,DELPHOS,.01500
20140701,99991231,21602,DELPHOS,.01750
20020101,99991231,21616,DELTA,.01500
20020101,99991231,21714,DENNISON,.02000
20020101,20050112,21812,DESHLER,.00500
20050113,20081231,21812,DESHLER,.01000
20090101,20141231,21812,DESHLER,.00750
20150101,99991231,21812,DESHLER,.01000
20020101,20061231,22456,DOVER,.01000
20070101,99991231,22456,DOVER,.01500
20020101,20071231,22568,DOYLESTOWN,.01500
20080101,99991231,22568,DOYLESTOWN,.02000
20020101,99991231,22610,DRESDEN,.01000
20020101,99991231,22694,DUBLIN,.02000
20020101,99991231,22946,DUNKIRK,.01000
20020101,20031231,23324,EAST CANTON,.01000
20040101,99991231,23324,EAST CANTON,.01500
20020101,99991231,23380,EAST CLEVELAND,.02000
20020101,99991231,23730,EAST LIVERPOOL,.01500
20020101,20191231,23940,EAST PALESTINE,.01000
20200101,99991231,23940,EAST PALESTINE,.01500
20020101,99991231,23618,EASTLAKE,.02000
20020101,99991231,24234,EATON,.01500
20020101,20141231,24486,EDGERTON,.01000
20150101,99991231,24486,EDGERTON,.01750
20090101,99991231,24598,EDISON,.00500
20020101,20031231,24640,EDON,.01000
20040101,20201231,24640,EDON,.01500
20210101,99991231,24640,EDON,.01750
20060401,99991231,24808,ELIDA,.00750
20020101,20051231,25144,ELMORE,.01000
20060101,99991231,25144,ELMORE,.01750
20020101,99991231,25186,ELMWOOD PLACE,.02000
20020101,20160630,25256,ELYRIA,.01750
20160701,99991231,25256,ELYRIA,.02250
20140801,99991231,25368,EMPIRE,.01000
20020101,99991231,25396,ENGLEWOOD,.01750
20020101,99991231,25704,EUCLID,.02850
20020101,20041231,25802,EVENDALE,.00900
20050101,99991231,25802,EVENDALE,.01200
20020101,20041231,25914,FAIRBORN,.01000
20050101,20201231,25914,FAIRBORN,.01500
20210101,99991231,25914,FAIRBORN,.02000
20020101,20040331,25942,FAIRFAX,.01250
20040401,99991231,25942,FAIRFAX,.01750
20020101,99991231,25970,FAIRFIELD,.01500
20020101,99991231,26166,FAIRLAWN,.02000
20020101,99991231,26306,FAIRPORT HARBOR,.02000
20020101,20050331,26446,FAIRVIEW PARK,.01500
20050401,99991231,26446,FAIRVIEW PARK,.02000
20020101,99991231,26656,FARMERSVILLE,.01000
20020101,99991231,26768,FAYETTE,.01500
20230101,99991231,26796,FAYETTEVILLE,.01000
20020101,99991231,26880,FELICITY,.01000
20020101,20091231,27048,FINDLAY,.01000
20100101,20121231,27048,FINDLAY,.01250
20130101,99991231,27048,FINDLAY,.01000
20020101,99991231,27636,FOREST,.01250
20020101,20070630,27706,FOREST PARK,.01000
20070701,99991231,27706,FOREST PARK,.01500
20020101,99991231,27818,FORT JENNINGS,.01000
20020101,99991231,27832,FORT LORAMIE,.01500
20020101,20251231,27902,FORT RECOVERY,.01000
20260101,99991231,27902,FORT RECOVERY,.01500
20020101,99991231,28014,FOSTORIA,.02000
20020101,20110630,28476,FRANKLIN,.01500
20110701,99991231,28476,FRANKLIN,.02000
20020101,99991231,28574,FRAZEYSBURG,.01000
20120101,99991231,28616,FREDERICKSBURG,.01000
20020101,99991231,28658,FREDERICKTOWN,.01000
20170101,20170101,28798,FREEPORT,.01000
20020101,99991231,28826,FREMONT,.01500
20200101,99991231,29050,FULTON,.01000
20020101,20190630,29106,GAHANNA,.01500
20190701,99991231,29106,GAHANNA,.02500
20020101,99991231,29148,GALENA,.01000
20020101,20060630,29162,GALION,.01500
20060701,99991231,29162,GALION,.02000
20020101,20251231,29204,GALLIPOLIS,.01000
20260101,99991231,29204,GALLIPOLIS,.01500
20020101,99991231,29246,GAMBIER,.01500
20020101,99991231,29428,GARFIELD HEIGHTS,.02000
20020101,20071231,29442,GARRETTSVILLE,.01500
20080101,99991231,29442,GARRETTSVILLE,.01750
20020101,99991231,29498,GATES MILLS,.01000
20020101,99991231,29610,GENEVA,.01500
20020101,20120831,29652,GENEVA-ON-THE-LAKE,.01000
20120901,99991231,29652,GENEVA-ON-THE-LAKE,.01500
20020101,99991231,29722,GENOA,.01500
20020101,20131231,29778,GEORGETOWN,.00500
20140101,20181231,29778,GEORGETOWN,.01000
20260101,99991231,29778,GEORGETOWN,.01000
20020101,20181231,29932,GERMANTOWN,.01250
20190101,20251231,29932,GERMANTOWN,.01500
20170101,99991231,29974,GETTYSBURG,.01000
20020101,99991231,30072,GIBSONBURG,.01000
20020101,99991231,30198,GIRARD,.02000
20020101,99991231,30282,GLANDORF,.01500
20240701,99991231,30506,GLENMONT,.01000
20020101,99991231,30632,GLENWILLOW,.02000
20020101,99991231,30702,GNADENHUTTEN,.01500
20020101,99991231,30786,GOLF MANOR,.01700
20020101,99991231,31150,GRAFTON,.01500
20020101,99991231,31206,GRAND RAPIDS,.01000
20020101,99991231,31234,GRAND RIVER,.02000
99991231,99991231,31262,GRANDVIEW,.00000
20020101,20050630,31304,GRANDVIEW HEIGHTS,.02000
20050701,20081231,31304,GRANDVIEW HEIGHTS,.02500
20090101,20100630,31304,GRANDVIEW HEIGHTS,.02250
20100701,99991231,31304,GRANDVIEW HEIGHTS,.02500
20020101,99991231,31402,GRANVILLE,.01500
20140101,99991231,31472,GRATIS,.01000
20020101,20031231,31860,GREEN,.01000
20040101,99991231,31860,GREEN,.02000
20020101,99991231,32256,GREEN SPRINGS,.01000
20020101,99991231,32088,GREENFIELD,.01625
20020101,20051231,32158,GREENHILLS,.01000
20060101,99991231,32158,GREENHILLS,.01500
20020101,20041231,32340,GREENVILLE,.01000
20050101,99991231,32340,GREENVILLE,.01500
20020101,99991231,32368,GREENWICH,.01000
20020101,99991231,32592,GROVE CITY,.02000
20020101,99991231,32606,GROVEPORT,.02000
20250101,99991231,32984,HAMERSVILLE,.01000
20020101,99991231,33012,HAMILTON,.02000
20020101,99991231,33096,HAMLER,.01000
20250201,99991231,33194,HANGING ROCK,.01000
20170101,99991231,33292,HANOVER,.01000
20020101,99991231,33740,HARRISBURG,.01000
20020101,99991231,33838,HARRISON,.01000
20120101,99991231,34118,HARROD,.01000
20020101,20231231,34328,HARTVILLE,.01000
20240101,99991231,34328,HARTVILLE,.01500
20020101,99991231,34412,HASKINS,.01000
20020101,20171231,34748,HEATH,.01500
20180101,99991231,34748,HEATH,.02000
20020101,20090630,34790,HEBRON,.01000
20090701,99991231,34790,HEBRON,.01500
20210101,99991231,34860,HELENA,.01000
20020101,99991231,35098,HICKSVILLE,.01000
20020101,20061231,35252,HIGHLAND HEIGHTS,.01500
20070101,99991231,35252,HIGHLAND HEIGHTS,.02000
20020101,99991231,35255,HIGHLAND HILLS,.02500
20020101,20211231,35476,HILLIARD,.02000
20220101,99991231,35476,HILLIARD,.02500
20020101,99991231,35560,HILLSBORO,.01500
20020101,20180630,35658,HIRAM,.02000
20180701,99991231,35658,HIRAM,.02250
20020101,99991231,35854,HOLGATE,.01000
20020101,99991231,35882,HOLLAND,.02250
20240701,99991231,35994,HOLMESVILLE,.01000
20020101,99991231,36260,HOPEDALE,.01000
20020101,20041231,36582,HUBBARD,.01000
20050101,99991231,36582,HUBBARD,.01500
20020101,20051231,36610,HUBER HEIGHTS,.01950
20060101,20081231,36610,HUBER HEIGHTS,.02250
20090101,20141231,36610,HUBER HEIGHTS,.02000
20150101,99991231,36610,HUBER HEIGHTS,.02250
20020101,20041231,36651,HUDSON,.01000
20050101,99991231,36651,HUDSON,.02000
20020101,20021231,36918,HUNTING VALLEY,.00750
20030101,99991231,36918,HUNTING VALLEY,.00000
20020101,99991231,36988,HUNTSVILLE,.01000
20020101,99991231,37016,HURON,.01000
20020101,99991231,37240,INDEPENDENCE,.02000
20060101,20111231,76582,INDIAN HILL,.00400
20120101,20141231,76582,INDIAN HILL,.00600
20150101,20151231,76582,INDIAN HILL,.00575
20160101,20171231,76582,INDIAN HILL,.00550
20180101,20211231,76582,INDIAN HILL,.00525
20220101,20221231,76582,INDIAN HILL,.00475
20230101,99991231,76582,INDIAN HILL,.00450
20020101,99991231,37464,IRONTON,.01000
20180701,20181124,37842,JACKSON,.01000
20210101,99991231,37842,JACKSON,.01500
20020101,99991231,38220,JACKSON CENTER,.01500
20020101,20241231,38374,JAMESTOWN,.00500
20250101,99991231,38374,JAMESTOWN,.01000
20020101,20050630,38500,JEFFERSON,.01000
20050701,99991231,38500,JEFFERSON,.01500
20020101,99991231,38920,JEFFERSONVILLE,.01000
20220101,99991231,38948,JENERA,.01000
20140101,20140101,39060,JEROMESVILLE,.00000
20130101,99991231,39074,JERRY CITY,.01000
20020101,99991231,39172,JEWETT,.01000
20020101,99991231,39340,JOHNSTOWN,.01000
20020101,99991231,39536,KALIDA,.01000
20020101,20131231,39872,KENT,.02000
20140101,99991231,39872,KENT,.02250
20020101,99991231,39886,KENTON,.01500
20020101,20061231,40040,KETTERING,.01750
20070101,99991231,40040,KETTERING,.02250
20090101,20121231,40054,KETTLERSVILLE,.01000
20130101,99991231,40054,KETTLERSVILLE,.00000
20100101,99991231,40180,KILLBUCK,.01000
20020101,99991231,40558,KIRBY,.01000
20170701,99991231,40572,KIRKERSVILLE,.01000
20020101,99991231,40642,KIRTLAND,.02000
20020101,99991231,41230,LAGRANGE,.01500
20120101,99991231,41398,LAKELINE,.01000
20020101,20171231,41454,LAKEMORE,.02000
20180101,99991231,41454,LAKEMORE,.02250
20020101,20151231,41608,LAKEVIEW,.01000
20160101,20231231,41608,LAKEVIEW,.01500
20240101,99991231,41608,LAKEVIEW,.01000
20020101,99991231,41664,LAKEWOOD,.01500
20020101,20050630,41720,LANCASTER,.01600
20050701,20201231,41720,LANCASTER,.01750
20210101,20221231,41720,LANCASTER,.02200
20230101,99991231,41720,LANCASTER,.02300
20210101,99991231,41986,LATTY,.01000
20020101,20231231,42364,LEBANON,.01000
20240101,99991231,42364,LEBANON,.01500
20020101,20041231,42476,LEESBURG,.00500
20050101,99991231,42476,LEESBURG,.01000
20020101,99991231,42560,LEETONIA,.01500
20020101,99991231,42602,LEIPSIC,.01500
20020101,20151231,42938,LEWISBURG,.01500
20160101,99991231,42938,LEWISBURG,.01750
20020101,99991231,42994,LEXINGTON,.01000
20020101,99991231,43414,LIBERTY CENTER,.01000
20020101,99991231,43554,LIMA,.01500
20020101,99991231,43722,LINCOLN HEIGHTS,.02000
20020101,99991231,43918,LINNDALE,.02000
20020101,20191231,44030,LISBON,.01500
20200101,99991231,44030,LISBON,.02000
20020101,20141231,44086,LITHOPOLIS,.01000
20150101,20191231,44086,LITHOPOLIS,.01500
20200101,99991231,44086,LITHOPOLIS,.01000
20020101,20251231,44310,LOCKBOURNE,.01000
20260101,99991231,44310,LOCKBOURNE,.02500
20220101,99991231,44352,LOCKINGTON,.01000
20020101,99991231,44366,LOCKLAND,.02100
20180101,99991231,44604,LODI,.01000
20020101,20151231,44632,LOGAN,.01500
20160101,99991231,44632,LOGAN,.02000
20020101,20130630,44674,LONDON,.01000
20130701,99991231,44674,LONDON,.01500
20020101,20050228,44856,LORAIN,.01750
20050301,20121231,44856,LORAIN,.02000
20130101,99991231,44856,LORAIN,.02500
20020101,20060630,44912,LORDSTOWN,.00500
20060701,20231231,44912,LORDSTOWN,.01000
20240101,99991231,44912,LORDSTOWN,.01500
20020101,99991231,45066,LOUDONVILLE,.01750
20020101,99991231,45094,LOUISVILLE,.02000
20020101,99991231,45108,LOVELAND,.01000
20020101,20101231,45178,LOWELLVILLE,.01500
20110101,99991231,45178,LOWELLVILLE,.02000
20020101,99991231,45332,LUCKEY,.01000
20020101,20141231,45556,LYNDHURST,.01500
20150101,99991231,45556,LYNDHURST,.02000
20161101,99991231,45626,LYONS,.01000
20020101,20101231,45976,MACEDONIA,.02000
20110101,20131231,45976,MACEDONIA,.02250
20140101,20170630,45976,MACEDONIA,.02000
20170701,20181231,45976,MACEDONIA,.02250
20190101,99991231,45976,MACEDONIA,.02500
20020101,99991231,46312,MADEIRA,.01000
20020101,99991231,46480,MADISON,.01000
20040101,99991231,46872,MAINEVILLE,.01000
20020101,99991231,46942,MALINTA,.01000
20020101,99991231,46970,MALTA,.01000
20020101,99991231,46998,MALVERN,.01000
20020101,20061231,47012,MANCHESTER,.00500
20070101,99991231,47012,MANCHESTER,.01000
20020101,20131231,47138,MANSFIELD,.01750
20140101,20241231,47138,MANSFIELD,.02000
20250101,99991231,47138,MANSFIELD,.02250
20020101,20220630,47180,MANTUA,.01500
20220701,99991231,47180,MANTUA,.02000
20020101,20070228,47306,MAPLE HEIGHTS,.02000
20070301,99991231,47306,MAPLE HEIGHTS,.02500
20020101,99991231,47474,MARBLE CLIFF,.02000
20161201,99991231,47558,MARENGO,.01000
20020101,99991231,47600,MARIEMONT,.01250
20020101,20181231,47628,MARIETTA,.01700
20190101,99991231,47628,MARIETTA,.01850
20020101,20121231,47754,MARION,.01750
20130101,99991231,47754,MARION,.02000
20020101,99991231,48048,MARSHALLVILLE,.01000
20020101,20141231,48104,MARTINS FERRY,.00750
20150101,99991231,48104,MARTINS FERRY,.01000
20020101,20100630,48160,MARYSVILLE,.01000
20100701,99991231,48160,MARYSVILLE,.01500
20020101,20121231,48188,MASON,.01000
20130101,99991231,48188,MASON,.01120
20020101,20161231,48244,MASSILLON,.01800
20170101,99991231,48244,MASSILLON,.02000
20020101,99991231,48342,MAUMEE,.01500
20020101,20100630,48468,MAYFIELD,.01500
20100701,99991231,48468,MAYFIELD,.02000
20020101,20200630,48482,MAYFIELD HEIGHTS,.01000
20200701,99991231,48482,MAYFIELD HEIGHTS,.01500
20020101,99991231,45794,MCCLURE,.01000
20020101,99991231,45808,MCCOMB,.01000
20020101,99991231,45822,MCCONNELSVILLE,.01000
20020101,99991231,45934,MCDONALD,.02000
20020101,99991231,46046,MCGUFFEY,.01000
20020101,99991231,48706,MECHANICSBURG,.01000
20020101,20031231,48790,MEDINA,.00500
20040101,99991231,48790,MEDINA,.01250
20100101,99991231,49000,MELROSE,.01000
20020101,99991231,49042,MENDON,.00000
20020101,99991231,49056,MENTOR,.02000
20020101,99991231,49098,MENTOR-ON-THE-LAKE,.02000
20020101,99991231,49238,METAMORA,.01000
20020101,20101231,49434,MIAMISBURG,.01750
20110101,99991231,49434,MIAMISBURG,.02250
20020101,99991231,49728,MIDDLE POINT,.01500
20020101,20061231,49644,MIDDLEBURG HEIGHTS,.01750
20070101,99991231,49644,MIDDLEBURG HEIGHTS,.02000
20020101,20181231,49700,MIDDLEFIELD,.01000
20190101,99991231,49700,MIDDLEFIELD,.01250
20020101,99991231,49756,MIDDLEPORT,.01000
20020101,20071231,49840,MIDDLETOWN,.01500
20080101,20201231,49840,MIDDLETOWN,.01750
20210101,99991231,49840,MIDDLETOWN,.02000
20020101,20210630,49966,MIDVALE,.01000
20210701,99991231,49966,MIDVALE,.01500
20110101,20191231,50036,MIFFLIN,.01000
20240101,99991231,50036,MIFFLIN,.01000
20020101,20100630,50134,MILAN,.00500
20100701,99991231,50134,MILAN,.01000
20020101,99991231,50176,MILFORD,.01000
20020101,99991231,50218,MILFORD CENTER,.01000
20020101,99991231,50260,MILLBURY,.01500
20110101,99991231,50358,MILLER CITY,.01000
20020101,20121231,50372,MILLERSBURG,.01000
20130101,99991231,50372,MILLERSBURG,.01500
20160701,99991231,50400,MILLERSPORT,.01000
20250701,99991231,50540,MILLVILLE,.01000
20020101,99991231,50764,MINERAL CITY,.01000
20020101,20021231,50834,MINERVA,.01250
20030101,20041231,50834,MINERVA,.01000
20050101,20161231,50834,MINERVA,.01500
20170101,20201231,50834,MINERVA,.01750
20210101,99991231,50834,MINERVA,.01500
20050101,20141231,50862,MINERVA PARK,.01000
20150101,99991231,50862,MINERVA PARK,.02000
20020101,20130630,50904,MINGO JUNCTION,.02000
20130701,20161231,50904,MINGO JUNCTION,.01975
20170101,20221231,50904,MINGO JUNCTION,.02000
20230101,20241231,50904,MINGO JUNCTION,.01000
20250101,99991231,50904,MINGO JUNCTION,.02000
20020101,99991231,50918,MINSTER,.01500
20020101,20100630,51058,MOGADORE,.02000
20100701,20190630,51058,MOGADORE,.02250
20190701,99991231,51058,MOGADORE,.02500
20020101,20060630,51310,MONROE,.01000
20060701,20171231,51310,MONROE,.01500
20180101,99991231,51310,MONROE,.02000
20020101,99991231,51618,MONROEVILLE,.01000
20020101,99991231,51716,MONTGOMERY,.01000
